uuid,year,ndvi_max,ndmi_max
000eda1a-38e7-4d9b-9b27-629267b8d040,2020,0.630679516250947,0.21091458805744645
000eda1a-38e7-4d9b-9b27-629267b8d040,2021,0.7166666666666649,0.30876643990929564
000eda1a-38e7-4d9b-9b27-629267b8d040,2022,0.7270283446712021,0.3273095238095249
000eda1a-38e7-4d9b-9b27-629267b8d040,2023,0.6145986394557815,0.31273242630385434
000eda1a-38e7-4d9b-9b27-629267b8d040,2024,0.6687508503401328,0.3057120181405904
00139a5b-5011-4d2b-99c3-d3f9d4189af6,2020,0.6014943310657606,0.25353514739229105
00139a5b-5011-4d2b-99c3-d3f9d4189af6,2021,0.8239387755102052,0.3995487528344675
00139a5b-5011-4d2b-99c3-d3f9d4189af6,2022,0.7594784580498914,0.36986621315193013
00139a5b-5011-4d2b-99c3-d3f9d4189af6,2023,0.7296848072562377,0.4598544973544986
00139a5b-5011-4d2b-99c3-d3f9d4189af6,2024,0.7419435941043055,0.37377579365079355
0017f0f5-6601-4539-81a7-77237e2b0adb,2020,0.7529047619047643,0.29937868480725693
0017f0f5-6601-4539-81a7-77237e2b0adb,2021,0.6960657596371864,0.262031746031746
0017f0f5-6601-4539-81a7-77237e2b0adb,2022,0.6980748299319733,0.23203628117913966
0017f0f5-6601-4539-81a7-77237e2b0adb,2023,0.7845034013605442,0.41977777777777747
0017f0f5-6601-4539-81a7-77237e2b0adb,2024,0.7391326530612274,0.3025419501133827
0018753d-72ea-4b63-8e55-35e4194d4ea9,2020,0.7005102040816333,0.31123809523809703
0018753d-72ea-4b63-8e55-35e4194d4ea9,2021,0.797251700680273,0.34366364323507237
0018753d-72ea-4b63-8e55-35e4194d4ea9,2022,0.7532335600907073,0.31328571428571683
0018753d-72ea-4b63-8e55-35e4194d4ea9,2023,0.7498269085411955,0.4244792139077857
0018753d-72ea-4b63-8e55-35e4194d4ea9,2024,0.6179206349206369,0.31250226757369615
00189949-9da7-4fc4-b2ed-7f552e9ace65,2020,0.5479773242630391,0.19559637188208648
00189949-9da7-4fc4-b2ed-7f552e9ace65,2021,0.7148390022675729,0.3154739229024936
00189949-9da7-4fc4-b2ed-7f552e9ace65,2022,0.7331326530612255,0.3354410430839006
00189949-9da7-4fc4-b2ed-7f552e9ace65,2023,0.6278896447467879,0.2652373393801965
00189949-9da7-4fc4-b2ed-7f552e9ace65,2024,0.6803928571428564,0.2952120181405895
0025297b-799d-4b0f-aef6-7286238d83df,2020,0.6988979591836767,0.30404308390022916
0025297b-799d-4b0f-aef6-7286238d83df,2021,0.7411213151927395,0.35248526077097203
0025297b-799d-4b0f-aef6-7286238d83df,2022,0.827038548752834,0.4054875283446708
0025297b-799d-4b0f-aef6-7286238d83df,2023,0.6252956916099769,0.2752947845804989
0025297b-799d-4b0f-aef6-7286238d83df,2024,0.6785215419501153,0.28154988662131564
00262a01-2f75-4176-ad41-4c52d94f6fa0,2020,0.640272108843537,0.2413219954648503
00262a01-2f75-4176-ad41-4c52d94f6fa0,2021,0.7383741496598654,0.30291156462585117
00262a01-2f75-4176-ad41-4c52d94f6fa0,2022,0.6825748299319773,0.26814285714285985
00262a01-2f75-4176-ad41-4c52d94f6fa0,2023,0.38940136054421787,0.3110782312925166
00262a01-2f75-4176-ad41-4c52d94f6fa0,2024,0.7423894557823079,0.44848015873015584
002b9a74-f624-49ef-8d23-040b6c8d1f81,2020,0.7344580498866221,0.34128117913832245
002b9a74-f624-49ef-8d23-040b6c8d1f81,2021,0.7904625850340132,0.35558049886621257
002b9a74-f624-49ef-8d23-040b6c8d1f81,2022,0.781383219954651,0.3558616780045363
002b9a74-f624-49ef-8d23-040b6c8d1f81,2023,0.73453439153439,0.3750710506424775
002b9a74-f624-49ef-8d23-040b6c8d1f81,2024,0.6912930839002271,0.3420710506424806
002f32d4-ba30-41a0-ad35-631da5168e93,2020,0.41138321995464966,0.17085260770975122
002f32d4-ba30-41a0-ad35-631da5168e93,2021,0.37192290249433246,0.0836712018140585
002f32d4-ba30-41a0-ad35-631da5168e93,2022,0.3080725623582775,0.0752743764172337
002f32d4-ba30-41a0-ad35-631da5168e93,2023,0.6055457294028733,0.2042403628117912
002f32d4-ba30-41a0-ad35-631da5168e93,2024,0.5373809523809558,0.15489625850340139
002f6a5f-3985-43df-9cb9-cdeb2c6d73f3,2020,0.7354807256235852,0.331463718820863
002f6a5f-3985-43df-9cb9-cdeb2c6d73f3,2021,0.7148684807256221,0.3245986394557816
002f6a5f-3985-43df-9cb9-cdeb2c6d73f3,2022,0.726376417233562,0.31872789115646416
002f6a5f-3985-43df-9cb9-cdeb2c6d73f3,2023,0.6136303854875262,0.32305064247921333
002f6a5f-3985-43df-9cb9-cdeb2c6d73f3,2024,0.8162225056689334,0.3318387188208607
00333c1c-5f44-457e-b691-5ab23abce463,2020,0.5611485260770976,0.1341213151927436
00333c1c-5f44-457e-b691-5ab23abce463,2021,0.7085759637188194,0.22678684807256072
00333c1c-5f44-457e-b691-5ab23abce463,2022,0.7308276643990945,0.2518631897203326
00333c1c-5f44-457e-b691-5ab23abce463,2023,0.4622108843537424,0.23421995464852663
00333c1c-5f44-457e-b691-5ab23abce463,2024,0.7404430272108855,0.26145691609977384
003c1073-bea1-4449-81ff-425e87585586,2020,0.6013304988662139,0.2146853741496606
003c1073-bea1-4449-81ff-425e87585586,2021,0.4781791383219962,0.17162358276644032
003c1073-bea1-4449-81ff-425e87585586,2022,0.4370351473922926,0.16004648526077236
003c1073-bea1-4449-81ff-425e87585586,2023,0.4188193499622066,0.2579289493575194
003c1073-bea1-4449-81ff-425e87585586,2024,0.4360559334845055,0.1454157218442937
0044b116-57d2-4f23-8d6e-69006cc46cfb,2020,0.7531111111111087,0.3264036281179115
0044b116-57d2-4f23-8d6e-69006cc46cfb,2021,0.8046632653061234,0.36510657596371926
0044b116-57d2-4f23-8d6e-69006cc46cfb,2022,0.7852539682539702,0.35400680272109
0044b116-57d2-4f23-8d6e-69006cc46cfb,2023,0.7820362811791399,0.3500816326530606
0044b116-57d2-4f23-8d6e-69006cc46cfb,2024,0.7526575963718833,0.3498832199546486
005d226c-f246-4431-bb4d-54ae53e485b0,2020,0.5501224489795947,0.17108616780045144
005d226c-f246-4431-bb4d-54ae53e485b0,2021,0.6125011337868485,0.2519319727891156
005d226c-f246-4431-bb4d-54ae53e485b0,2022,0.5368435374149676,0.19685034013605587
005d226c-f246-4431-bb4d-54ae53e485b0,2023,0.37901209372637984,0.10872675736961493
005d226c-f246-4431-bb4d-54ae53e485b0,2024,0.3716961451247182,0.1264909297052152
0066d5fe-9d0a-47d6-b6a7-f99ac2812a71,2020,0.6653390022675745,0.2664058956916108
0066d5fe-9d0a-47d6-b6a7-f99ac2812a71,2021,0.767956916099773,0.30071882086167695
0066d5fe-9d0a-47d6-b6a7-f99ac2812a71,2022,0.7424278155706749,0.28898261526833036
0066d5fe-9d0a-47d6-b6a7-f99ac2812a71,2023,0.5507709750566899,0.3248594104308382
0066d5fe-9d0a-47d6-b6a7-f99ac2812a71,2024,0.7828163265306098,0.3480351473922896
006e1ec9-b174-4226-af0d-80182c38792a,2020,0.6222403628117908,0.2416485260770971
006e1ec9-b174-4226-af0d-80182c38792a,2021,0.5683333333333338,0.2135827664399097
006e1ec9-b174-4226-af0d-80182c38792a,2022,0.39427664399093443,0.10500453514739516
006e1ec9-b174-4226-af0d-80182c38792a,2023,0.6464455782312941,0.2624943310657593
006e1ec9-b174-4226-af0d-80182c38792a,2024,0.6461768707482982,0.25533843537414747
007f63d0-380e-41dc-98a3-80f06d3a369a,2020,0.6274036281179128,0.27338321995464854
007f63d0-380e-41dc-98a3-80f06d3a369a,2021,0.6264897959183691,0.2639546485260784
007f63d0-380e-41dc-98a3-80f06d3a369a,2022,0.6274263038548767,0.2419489795918378
007f63d0-380e-41dc-98a3-80f06d3a369a,2023,0.6590113378684809,0.27053741496598716
007f63d0-380e-41dc-98a3-80f06d3a369a,2024,0.6421791383219972,0.2636632653061242
00824f27-c58a-4e7c-bad2-bce31a30dcc0,2020,0.4648503401360532,0.13153287981859485
