uuid,ndvi_peak_date,ndvi_peak_value,peak_position
027852ae-b1c0-48fa-b42d-3832efa88a86,2022-05-03,0.6359081632653069,1
027852ae-b1c0-48fa-b42d-3832efa88a86,2023-01-13,0.7848469387755117,1
027852ae-b1c0-48fa-b42d-3832efa88a86,2024-01-23,0.5358299319727917,1
027852ae-b1c0-48fa-b42d-3832efa88a86,2024-05-02,0.6081564625850338,2
028b56c8-de66-403a-9bf4-a67cf2ed25ba,2020-12-24,0.5795442176870749,1
028b56c8-de66-403a-9bf4-a67cf2ed25ba,2021-06-02,0.40890249433106624,1
028b56c8-de66-403a-9bf4-a67cf2ed25ba,2021-12-29,0.6107188208616787,2
028b56c8-de66-403a-9bf4-a67cf2ed25ba,2024-03-28,0.4887233560090713,1
028b56c8-de66-403a-9bf4-a67cf2ed25ba,2024-12-08,0.5727828798185925,2
028ce2cc-d7c6-4388-8ab5-2442d00cd2c5,2020-12-19,0.7880856009070278,1
028ce2cc-d7c6-4388-8ab5-2442d00cd2c5,2021-05-08,0.7112902494331061,1
028ce2cc-d7c6-4388-8ab5-2442d00cd2c5,2021-12-29,0.7922789115646278,2
028ce2cc-d7c6-4388-8ab5-2442d00cd2c5,2022-05-03,0.7066780045351487,1
028ce2cc-d7c6-4388-8ab5-2442d00cd2c5,2022-12-19,0.6674603174603175,2
028ce2cc-d7c6-4388-8ab5-2442d00cd2c5,2023-06-02,0.7661360544217706,1
028ce2cc-d7c6-4388-8ab5-2442d00cd2c5,2024-01-23,0.7124421768707487,1
028ce2cc-d7c6-4388-8ab5-2442d00cd2c5,2024-05-12,0.7238242630385497,2
02b2f958-5a08-4269-b5b8-9387742980ca,2020-05-18,0.8049365079365088,1
02b2f958-5a08-4269-b5b8-9387742980ca,2020-12-04,0.7710521541950132,2
02b2f958-5a08-4269-b5b8-9387742980ca,2021-12-24,0.7128934240362816,1
02b2f958-5a08-4269-b5b8-9387742980ca,2022-12-24,0.4842970521541949,1
02b2f958-5a08-4269-b5b8-9387742980ca,2024-04-22,0.7576746031746062,1
02b9740a-9c33-49e9-989d-3a28a2006aa7,2020-05-18,0.5930770975056702,1
02b9740a-9c33-49e9-989d-3a28a2006aa7,2020-12-14,0.7364285714285729,2
02b9740a-9c33-49e9-989d-3a28a2006aa7,2021-12-24,0.8022947845804979,1
02b9740a-9c33-49e9-989d-3a28a2006aa7,2023-12-29,0.7437913832199552,1
02b9740a-9c33-49e9-989d-3a28a2006aa7,2024-04-22,0.5274829931972791,1
02bf0a07-e9a8-4a9f-9b63-31886212f533,2020-05-18,0.561111111111112,1
02bf0a07-e9a8-4a9f-9b63-31886212f533,2021-01-08,0.5429115646258517,1
02bf0a07-e9a8-4a9f-9b63-31886212f533,2021-12-29,0.682312925170069,2
02bf0a07-e9a8-4a9f-9b63-31886212f533,2022-12-09,0.5148718820861677,1
02bf0a07-e9a8-4a9f-9b63-31886212f533,2024-01-23,0.7298072562358294,1
02c4ad6d-c913-46aa-831f-68b5312c2e1e,2020-04-03,0.7112131519274382,1
02c4ad6d-c913-46aa-831f-68b5312c2e1e,2020-12-04,0.7179591836734706,2
02c4ad6d-c913-46aa-831f-68b5312c2e1e,2021-05-08,0.5013809523809527,1
02c4ad6d-c913-46aa-831f-68b5312c2e1e,2021-12-29,0.7656519274376428,2
02c4ad6d-c913-46aa-831f-68b5312c2e1e,2022-11-29,0.4417687074829938,1
02c4ad6d-c913-46aa-831f-68b5312c2e1e,2023-04-23,0.5696054421768725,1
02c4ad6d-c913-46aa-831f-68b5312c2e1e,2023-12-19,0.5478185941043083,2
02c4ad6d-c913-46aa-831f-68b5312c2e1e,2024-04-27,0.6297210884353756,1
02c4ad6d-c913-46aa-831f-68b5312c2e1e,2024-12-08,0.6856870748299347,2
02de7e66-fa78-402a-af6e-e56fc64f4938,2020-12-04,0.7221609977324257,1
02de7e66-fa78-402a-af6e-e56fc64f4938,2021-12-29,0.5635646258503403,1
02de7e66-fa78-402a-af6e-e56fc64f4938,2024-01-08,0.631863945578232,1
02de7e66-fa78-402a-af6e-e56fc64f4938,2024-05-17,0.5612938775510223,2
02eb4eaf-c75d-47b9-b6e6-3242ef42ed1a,2020-05-23,0.56220105820106,1
02eb4eaf-c75d-47b9-b6e6-3242ef42ed1a,2020-12-09,0.8228707482993203,2
02eb4eaf-c75d-47b9-b6e6-3242ef42ed1a,2021-05-08,0.6688752834467121,1
02eb4eaf-c75d-47b9-b6e6-3242ef42ed1a,2021-12-29,0.579263038548753,2
02eb4eaf-c75d-47b9-b6e6-3242ef42ed1a,2024-01-23,0.7459410430839017,1
02fd761b-7359-4e0b-8bbf-f2554207bafa,2020-05-18,0.5334421768707496,1
02fd761b-7359-4e0b-8bbf-f2554207bafa,2020-12-14,0.5062052154195021,2
02fd761b-7359-4e0b-8bbf-f2554207bafa,2021-05-08,0.5110770975056689,1
02fd761b-7359-4e0b-8bbf-f2554207bafa,2021-12-29,0.4527664399092972,2
02fd761b-7359-4e0b-8bbf-f2554207bafa,2023-12-29,0.5671156462585051,1
03064780-2168-477d-8f8c-5bf3de97ac9e,2020-12-14,0.7382199546485266,1
