uuid,year,high_ndmi_days
485f543c-77a9-41c3-a938-771389631c10,2020,5
485f543c-77a9-41c3-a938-771389631c10,2021,5
485f543c-77a9-41c3-a938-771389631c10,2022,10
485f543c-77a9-41c3-a938-771389631c10,2023,25
485f543c-77a9-41c3-a938-771389631c10,2024,350
486fed25-f51e-4419-b366-5f33f01bf91c,2021,350
486fed25-f51e-4419-b366-5f33f01bf91c,2022,0
486fed25-f51e-4419-b366-5f33f01bf91c,2023,160
486fed25-f51e-4419-b366-5f33f01bf91c,2024,5
48826119-3e3f-4fb0-a335-292747f4fbcf,2020,285
48826119-3e3f-4fb0-a335-292747f4fbcf,2021,0
48826119-3e3f-4fb0-a335-292747f4fbcf,2022,15
48826119-3e3f-4fb0-a335-292747f4fbcf,2023,10
48826119-3e3f-4fb0-a335-292747f4fbcf,2024,255
48834220-191c-48e2-8f44-91de233ddb3e,2024,0
48a008a5-61bf-4eee-a3bd-700221a65782,2020,30
48a008a5-61bf-4eee-a3bd-700221a65782,2021,5
48a008a5-61bf-4eee-a3bd-700221a65782,2023,10
48a1ca41-46fb-496d-ad68-981fbf6e41e7,2020,0
48a1ca41-46fb-496d-ad68-981fbf6e41e7,2021,5
48a1ca41-46fb-496d-ad68-981fbf6e41e7,2022,0
48a1ca41-46fb-496d-ad68-981fbf6e41e7,2023,20
48a1ca41-46fb-496d-ad68-981fbf6e41e7,2024,0
48ea85bb-2659-4dc0-8512-cb7d53049a84,2020,0
48ea85bb-2659-4dc0-8512-cb7d53049a84,2021,5
48ea85bb-2659-4dc0-8512-cb7d53049a84,2022,5
48ea85bb-2659-4dc0-8512-cb7d53049a84,2023,30
48ea85bb-2659-4dc0-8512-cb7d53049a84,2024,355
48f60c18-47fc-40bd-93c4-0d5966a6cd57,2024,0
490b3957-68ea-4198-acce-4c0c09262b91,2021,5
490b3957-68ea-4198-acce-4c0c09262b91,2022,10
490b3957-68ea-4198-acce-4c0c09262b91,2024,25
4930a489-d76e-48e2-8c7f-ef99a873a9ba,2020,10
4930a489-d76e-48e2-8c7f-ef99a873a9ba,2021,15
4930a489-d76e-48e2-8c7f-ef99a873a9ba,2022,5
4930a489-d76e-48e2-8c7f-ef99a873a9ba,2023,0
4930a489-d76e-48e2-8c7f-ef99a873a9ba,2024,10
498a6f3b-81b3-401e-8fa3-d9bcb7c58c4e,2023,5
498a6f3b-81b3-401e-8fa3-d9bcb7c58c4e,2024,355
4991b55d-d91a-4f50-a43e-dae8d5383b01,2022,5
4992c575-d642-4b68-825f-1d8d168ac68a,2022,0
4992c575-d642-4b68-825f-1d8d168ac68a,2023,25
4992c575-d642-4b68-825f-1d8d168ac68a,2024,5
49b3f516-7fea-480e-9ff9-c6220da551b1,2023,0
49b3f516-7fea-480e-9ff9-c6220da551b1,2024,360
49b51582-4d49-4443-afba-b52c998a4180,2020,0
49be6eb6-abfa-45e9-aafe-abf9a9d294c0,2021,0
49be6eb6-abfa-45e9-aafe-abf9a9d294c0,2022,5
49e5648c-c5c1-4e7f-8e98-350de0f418c4,2021,5
49ed94ac-5542-4419-bcc7-411b3bbad43b,2024,0
49f0f18b-da9e-44c9-9b2e-fc3d94be0fff,2020,10
49f0f18b-da9e-44c9-9b2e-fc3d94be0fff,2022,5
49f0f18b-da9e-44c9-9b2e-fc3d94be0fff,2023,0
49f0f18b-da9e-44c9-9b2e-fc3d94be0fff,2024,5
49fb12d2-8e07-45af-a1d5-8acbe6b4ed25,2020,5
49fb12d2-8e07-45af-a1d5-8acbe6b4ed25,2021,360
49fb12d2-8e07-45af-a1d5-8acbe6b4ed25,2022,5
49fb12d2-8e07-45af-a1d5-8acbe6b4ed25,2023,140
49fb12d2-8e07-45af-a1d5-8acbe6b4ed25,2024,270
4a117683-a2b2-4af3-9232-2e8c042a15be,2020,15
4a117683-a2b2-4af3-9232-2e8c042a15be,2023,0
4a49c4f2-9033-46aa-bf5b-941f20be0974,2022,10
4a49c4f2-9033-46aa-bf5b-941f20be0974,2023,5
4a4b419f-3774-447d-adf8-d03b7c882e6f,2023,0
4a4b419f-3774-447d-adf8-d03b7c882e6f,2024,360
4a4df4cc-024c-435d-a517-499338e58ec4,2021,0
4a4df4cc-024c-435d-a517-499338e58ec4,2022,5
4a4df4cc-024c-435d-a517-499338e58ec4,2023,35
4a4df4cc-024c-435d-a517-499338e58ec4,2024,0
4a501410-f88b-480f-a23d-61de3033d5c1,2023,55
4a51575a-5da5-480a-ab8e-0c552d6fb3d1,2020,10
4a51575a-5da5-480a-ab8e-0c552d6fb3d1,2021,10
4a51575a-5da5-480a-ab8e-0c552d6fb3d1,2022,10
4a51575a-5da5-480a-ab8e-0c552d6fb3d1,2023,30
4a51575a-5da5-480a-ab8e-0c552d6fb3d1,2024,15
4a5d9936-f4b7-40d1-b379-7045eb455167,2024,0
4a6eee29-6664-40e3-9946-006e6c7d567f,2024,360
4a7be964-3bb9-48c4-85e7-359ae9fca33c,2021,0
4a7be964-3bb9-48c4-85e7-359ae9fca33c,2022,0
4a7be964-3bb9-48c4-85e7-359ae9fca33c,2023,20
4a7d4c64-f625-4415-a893-841fb38eb119,2020,0
4a7d4c64-f625-4415-a893-841fb38eb119,2023,25
4a7d4c64-f625-4415-a893-841fb38eb119,2024,355
4a7e0708-dda6-4c89-b5d9-766c749a8907,2023,20
4a7e0708-dda6-4c89-b5d9-766c749a8907,2024,0
4a94a6c3-3d39-40e1-bd0b-6b296c59b7c7,2021,0
4a94a6c3-3d39-40e1-bd0b-6b296c59b7c7,2022,0
4a94a6c3-3d39-40e1-bd0b-6b296c59b7c7,2023,10
4a94a6c3-3d39-40e1-bd0b-6b296c59b7c7,2024,0
4a9ca20b-9e42-44ae-bd5a-11ec9fe6e178,2020,35
4a9ca20b-9e42-44ae-bd5a-11ec9fe6e178,2024,10
4a9f3dcf-e069-47b4-8205-7e7df0465b5c,2023,15
4aa0ff07-1f7f-4b5d-9550-c231c660cd7a,2020,5
4aa0ff07-1f7f-4b5d-9550-c231c660cd7a,2021,10
4aa0ff07-1f7f-4b5d-9550-c231c660cd7a,2023,20
4aa0ff07-1f7f-4b5d-9550-c231c660cd7a,2024,360
4abc1edc-0448-484f-a9b8-bb97e9b113e7,2020,10
4abc1edc-0448-484f-a9b8-bb97e9b113e7,2023,15
4abc1edc-0448-484f-a9b8-bb97e9b113e7,2024,20
4abc3541-c43a-4d20-a94e-0aaf378aa6f7,2020,5
4abc3541-c43a-4d20-a94e-0aaf378aa6f7,2021,10
4abc3541-c43a-4d20-a94e-0aaf378aa6f7,2022,10
4abc3541-c43a-4d20-a94e-0aaf378aa6f7,2023,5
4abc3541-c43a-4d20-a94e-0aaf378aa6f7,2024,360
4ad76ea3-ea67-447a-a66f-9684d2882601,2023,5
4ad76ea3-ea67-447a-a66f-9684d2882601,2024,0
4ada7e73-6deb-4202-88f2-254be280f492,2020,10
4ada7e73-6deb-4202-88f2-254be280f492,2023,15
4ae3a33a-c50b-44a3-a4a4-5c1ef9cb2b1b,2024,10
4ae41e8b-74d7-4f0a-859f-bf715365b938,2024,0
4b03d3a9-698e-4420-ae3b-f8b1641a75a0,2020,345
4b03d3a9-698e-4420-ae3b-f8b1641a75a0,2021,0
4b1c1201-e0c0-4677-9ddc-d5b26d684d83,2020,355
4b1c1201-e0c0-4677-9ddc-d5b26d684d83,2021,60
4b1c1201-e0c0-4677-9ddc-d5b26d684d83,2022,15
4b1c1201-e0c0-4677-9ddc-d5b26d684d83,2023,0
4b1c1201-e0c0-4677-9ddc-d5b26d684d83,2024,70
4b8c3b42-859c-4ae1-b876-32ebe716d622,2020,5
4b8c3b42-859c-4ae1-b876-32ebe716d622,2023,0
4b8c3b42-859c-4ae1-b876-32ebe716d622,2024,5
4b9df16e-5d87-49d9-835f-51b39074acec,2024,0
4ba290d1-bdb7-4a18-84f8-7321b0c9756a,2023,20
4bac810c-ed4f-47fb-8235-a887e74d72a7,2021,0
4bac810c-ed4f-47fb-8235-a887e74d72a7,2023,15
4bd749a9-71e8-424c-8502-8e71369c9396,2024,0
4bec2954-40e3-4618-b2e4-46b044c91fa8,2020,5
4bec2954-40e3-4618-b2e4-46b044c91fa8,2021,10
4bec2954-40e3-4618-b2e4-46b044c91fa8,2023,0
4bf12c1c-85e7-41e7-b905-ec5eeb074180,2023,5
4bf12c1c-85e7-41e7-b905-ec5eeb074180,2024,5
4c0952e1-4021-4bf9-81f4-909092a89a5f,2021,0
4c0952e1-4021-4bf9-81f4-909092a89a5f,2022,5
4c0952e1-4021-4bf9-81f4-909092a89a5f,2024,0
4c0ed04b-66bf-462c-9d01-cfa27a3b3f01,2020,145
4c0ed04b-66bf-462c-9d01-cfa27a3b3f01,2021,360
4c0ed04b-66bf-462c-9d01-cfa27a3b3f01,2022,360
4c0ed04b-66bf-462c-9d01-cfa27a3b3f01,2023,355
4c0ed04b-66bf-462c-9d01-cfa27a3b3f01,2024,15
4c3240d9-300c-49ca-ae4c-aefe3289e276,2024,0
4c580e4a-189c-450e-8f5f-8c253fb423ac,2020,0
4c580e4a-189c-450e-8f5f-8c253fb423ac,2021,0
4c580e4a-189c-450e-8f5f-8c253fb423ac,2022,360
4c580e4a-189c-450e-8f5f-8c253fb423ac,2023,150
4c580e4a-189c-450e-8f5f-8c253fb423ac,2024,0
4c622c64-9370-4671-b23f-c4875dbcdf43,2020,345
4c622c64-9370-4671-b23f-c4875dbcdf43,2023,15
4c9d4337-ac77-4e24-86e9-0eafc207c191,2020,5
4c9d4337-ac77-4e24-86e9-0eafc207c191,2024,0
4cafebaf-b8a1-45c8-ba91-da49f224142b,2022,5
4cd06d67-e40a-4e62-ba53-dfb1735168fa,2023,10
4ced3fc3-4ede-4a99-a9c5-633bda8ccab3,2020,10
4ced3fc3-4ede-4a99-a9c5-633bda8ccab3,2023,5
4d007ff2-1554-4d55-a4a4-ab20e6c4d314,2020,305
4d007ff2-1554-4d55-a4a4-ab20e6c4d314,2021,340
4d007ff2-1554-4d55-a4a4-ab20e6c4d314,2022,45
4d007ff2-1554-4d55-a4a4-ab20e6c4d314,2023,20
4d007ff2-1554-4d55-a4a4-ab20e6c4d314,2024,345
4d177e24-75f7-41bb-b0cd-3b4eb40583d9,2023,20
4d177e24-75f7-41bb-b0cd-3b4eb40583d9,2024,5
4d1a905a-33a0-49e5-81d7-d42a42f39f64,2023,0
4d1a905a-33a0-49e5-81d7-d42a42f39f64,2024,360
4d451d32-837b-4969-bba5-44dac6283c27,2023,5
4d4931e4-4d92-4479-a15e-924353308847,2020,10
4d4931e4-4d92-4479-a15e-924353308847,2021,5
4d4931e4-4d92-4479-a15e-924353308847,2022,10
4d4931e4-4d92-4479-a15e-924353308847,2023,20
4d4931e4-4d92-4479-a15e-924353308847,2024,5
4d5c07d7-33fc-4760-8da6-94f7e3995ffa,2021,0
4d5c07d7-33fc-4760-8da6-94f7e3995ffa,2022,360
4d5c07d7-33fc-4760-8da6-94f7e3995ffa,2023,360
4d5c07d7-33fc-4760-8da6-94f7e3995ffa,2024,360
4ddc7fa1-0c9c-4640-a5ae-0dddbd619c1b,2023,5
4de2b581-4eee-4203-8b5b-fbc4c8ce2c38,2020,10
4de2b581-4eee-4203-8b5b-fbc4c8ce2c38,2021,10
4de2b581-4eee-4203-8b5b-fbc4c8ce2c38,2022,5
4e0135e6-d2f0-4370-be3c-3c28b38a4016,2021,5
4e0135e6-d2f0-4370-be3c-3c28b38a4016,2022,0
4e0135e6-d2f0-4370-be3c-3c28b38a4016,2024,10
4e01c25b-6c6a-43e2-be30-c84ad49330df,2022,0
4e0b10c1-3d03-4761-bf2d-11f3dd0df2cb,2023,10
4e25a6e9-80d8-4d18-8839-74dfddf3972c,2023,10
4e5c3761-e76a-41ce-a5bc-808153c801b0,2024,10
4e685348-51b0-4ccd-bfd7-eeb7d6bf4f43,2020,5
4e685348-51b0-4ccd-bfd7-eeb7d6bf4f43,2021,5
4e685348-51b0-4ccd-bfd7-eeb7d6bf4f43,2022,0
4eda2c40-c17f-4b94-98df-0a63faf3e6b1,2023,10
4ee96658-254a-4eee-b98b-034013b50c11,2020,10
4ee96658-254a-4eee-b98b-034013b50c11,2021,360
4ee96658-254a-4eee-b98b-034013b50c11,2022,0
4ee96658-254a-4eee-b98b-034013b50c11,2023,10
4ee96658-254a-4eee-b98b-034013b50c11,2024,0
4eeb564e-08ef-46b5-904a-7854ac14368c,2024,0
4efbf910-0fe1-4f97-b992-4856e7494bcd,2023,5
4efbf910-0fe1-4f97-b992-4856e7494bcd,2024,0
4f44bc20-22ec-4cce-8285-94cf75a1c4b8,2024,0
4f47ea53-c97d-4b1a-8747-e8be72f90a46,2023,0
4f47ea53-c97d-4b1a-8747-e8be72f90a46,2024,20
4f799d3d-547b-4954-9c1a-f781c9ab8e1b,2023,30
4f799d3d-547b-4954-9c1a-f781c9ab8e1b,2024,360
4f81bec8-d0bc-4a73-8d3e-ba19c28c080e,2021,5
4f81bec8-d0bc-4a73-8d3e-ba19c28c080e,2022,0
4f81bec8-d0bc-4a73-8d3e-ba19c28c080e,2023,0
4f8b65fb-6d71-4a31-b940-417e0066bfd7,2020,5
4f8b65fb-6d71-4a31-b940-417e0066bfd7,2021,10
4f8b65fb-6d71-4a31-b940-417e0066bfd7,2022,360
4fb49fa4-c511-4d20-8bb1-e4356a9e18bf,2023,0
4fbdc699-6d25-44e1-94ff-6ea5633af44c,2023,20
4fc6c479-4c97-4c1a-9777-05cc1b32c7b5,2020,5
4fc72695-8c6c-41c6-8641-7e2f0a5a0309,2024,5
4fd3fb96-0569-433c-945f-1329e48fc942,2024,340
4fda13e4-e0b4-48d6-845b-bff67292535b,2020,5
4fda13e4-e0b4-48d6-845b-bff67292535b,2021,360
4fda13e4-e0b4-48d6-845b-bff67292535b,2022,5
4fdd5629-2d7d-489e-90b0-8d1f54d59964,2020,10
4fdd5629-2d7d-489e-90b0-8d1f54d59964,2021,360
4fdd5629-2d7d-489e-90b0-8d1f54d59964,2022,5
4fe512a5-15f7-456d-95d7-4ca89cc146c4,2023,10
4fe512a5-15f7-456d-95d7-4ca89cc146c4,2024,0
4ffb2c04-b3c6-48d0-9c0b-5a26ca0eb095,2021,0
4ffb2c04-b3c6-48d0-9c0b-5a26ca0eb095,2022,0
4ffb2c04-b3c6-48d0-9c0b-5a26ca0eb095,2024,20
5010609e-008a-4e6d-b618-d57e1f1a556f,2020,10
5010609e-008a-4e6d-b618-d57e1f1a556f,2023,10
5010609e-008a-4e6d-b618-d57e1f1a556f,2024,360
502f0387-ed99-4dd3-b8e3-bd06a42a9a8a,2020,15
502f0387-ed99-4dd3-b8e3-bd06a42a9a8a,2024,5
50381b17-5163-4824-a758-fdf8b07079ac,2020,10
50381b17-5163-4824-a758-fdf8b07079ac,2022,355
505b5ff8-e237-4a6a-aba9-186c56d76a26,2024,0
50778f4d-fc89-4c1f-baf5-bdb9e970d7a3,2020,10
50778f4d-fc89-4c1f-baf5-bdb9e970d7a3,2024,5
50d2bdf2-6845-4d08-a7f8-9cc11961acc5,2021,0
50d2bdf2-6845-4d08-a7f8-9cc11961acc5,2022,0
50f6cb75-828d-457e-b3f9-4a0765e9b4dc,2020,5
50f6cb75-828d-457e-b3f9-4a0765e9b4dc,2024,0
50fb98c4-9666-4a80-8a5d-a8a7a5af4280,2024,10
511b2e86-7b0b-4f14-8285-95dbf34cd9ca,2021,5
511b2e86-7b0b-4f14-8285-95dbf34cd9ca,2022,0
511b2e86-7b0b-4f14-8285-95dbf34cd9ca,2024,15
5121fd69-25da-4af6-aa9d-f416b4723d53,2020,0
5121fd69-25da-4af6-aa9d-f416b4723d53,2023,0
51228bc3-3ba1-4d6e-884a-11439394e40c,2020,10
51296527-e17c-4c2c-9b6a-7012dc50f445,2024,0
513cfc39-f4ce-4498-abf5-9dbc6ebb6cf6,2023,0
5143a4ae-8111-42af-9cfc-04484253c9fb,2021,10
515465d7-b76e-47ee-a98c-3f1638a52249,2023,0
515bcbe8-a72e-41ec-9b12-ce55b08cdbbb,2020,5
51700456-8a62-4c31-9bd4-59109c504bbf,2020,250
51700456-8a62-4c31-9bd4-59109c504bbf,2021,5
51700456-8a62-4c31-9bd4-59109c504bbf,2022,5
51700456-8a62-4c31-9bd4-59109c504bbf,2023,15
51700456-8a62-4c31-9bd4-59109c504bbf,2024,360
51f0b60b-ce50-4fa0-9d2c-f262c49fb2c0,2020,0
51f0b60b-ce50-4fa0-9d2c-f262c49fb2c0,2021,5
51f0b60b-ce50-4fa0-9d2c-f262c49fb2c0,2022,5
51f0b60b-ce50-4fa0-9d2c-f262c49fb2c0,2023,15
51f0b60b-ce50-4fa0-9d2c-f262c49fb2c0,2024,350
5295f999-051a-46ce-9792-38f1bcf1a2ef,2020,295
5295f999-051a-46ce-9792-38f1bcf1a2ef,2021,0
5295f999-051a-46ce-9792-38f1bcf1a2ef,2022,5
5297f51a-5455-4ffe-a783-de1499c903bd,2020,5
5297f51a-5455-4ffe-a783-de1499c903bd,2022,100
5297f51a-5455-4ffe-a783-de1499c903bd,2023,5
5297f51a-5455-4ffe-a783-de1499c903bd,2024,0
529dbb65-6ff8-46f2-bd3d-20dd2002e807,2021,345
529dbb65-6ff8-46f2-bd3d-20dd2002e807,2022,5
529dbb65-6ff8-46f2-bd3d-20dd2002e807,2024,0
52c5a81a-cf07-4598-853d-975e268d8c74,2024,5
53203147-7c41-4735-a3c1-df159d17f6d5,2024,0
53241f77-c71d-4e99-b596-fb8aaf97c7c0,2020,305
53241f77-c71d-4e99-b596-fb8aaf97c7c0,2021,5
53241f77-c71d-4e99-b596-fb8aaf97c7c0,2022,15
53241f77-c71d-4e99-b596-fb8aaf97c7c0,2024,5
533ea429-57ce-406c-ae16-6af1c1f1baab,2021,0
533ea429-57ce-406c-ae16-6af1c1f1baab,2022,0
533ea429-57ce-406c-ae16-6af1c1f1baab,2024,265
535a7c5e-d141-43ad-9504-88368079c1c3,2021,0
535a7c5e-d141-43ad-9504-88368079c1c3,2022,10
535a7c5e-d141-43ad-9504-88368079c1c3,2024,10
537e0faf-9e60-4bd9-8b5a-e29abd247700,2023,0
5386ec1e-27c5-4c99-b3c4-309e342a7ca7,2024,5
53963ecf-36b9-412e-9d05-257427504e8c,2020,5
53963ecf-36b9-412e-9d05-257427504e8c,2023,0
539a145c-5a0a-4526-b1a4-7ca206748967,2021,5
539a145c-5a0a-4526-b1a4-7ca206748967,2022,10
53ba85dd-578b-4144-ba3f-841c1ecccd44,2023,15
53ba85dd-578b-4144-ba3f-841c1ecccd44,2024,5
53cc3018-08b3-499f-bc36-71fb3fd3946a,2020,5
53cc3018-08b3-499f-bc36-71fb3fd3946a,2021,0
53cc3018-08b3-499f-bc36-71fb3fd3946a,2022,5
53cc3018-08b3-499f-bc36-71fb3fd3946a,2023,10
53cc3018-08b3-499f-bc36-71fb3fd3946a,2024,325
53d16aeb-cf20-42e9-be47-f0280ca24472,2024,0
53d36ffd-31ec-46ae-bf49-216d90ed4963,2020,0
53d9fe3a-72af-45c7-8b5d-60793b972793,2023,5
53d9fe3a-72af-45c7-8b5d-60793b972793,2024,360
5403a934-5549-4a01-81f5-d86ee1ddff37,2021,5
5403a934-5549-4a01-81f5-d86ee1ddff37,2022,0
54118835-cfe3-462a-8602-4aadd5d9f27b,2023,5
541206ed-62d4-473d-8b2d-ed351f699ce5,2022,0
541206ed-62d4-473d-8b2d-ed351f699ce5,2023,5
541fbc64-80a0-42d8-9987-4e5e7b7afe94,2024,10
54217923-aa5f-4b5a-b170-aca052b736a0,2022,0
542e0921-d36a-4df9-98e3-23fd8c1ef090,2023,0
54525eff-6c13-4be9-9255-9c9adb36380b,2020,5
54525eff-6c13-4be9-9255-9c9adb36380b,2021,5
54525eff-6c13-4be9-9255-9c9adb36380b,2022,15
54525eff-6c13-4be9-9255-9c9adb36380b,2023,15
54525eff-6c13-4be9-9255-9c9adb36380b,2024,0
5491308f-2ea9-4a92-8168-d6a0181c1ec4,2024,0
54aac3ec-2d82-4d44-8ae9-42e5f6683e4c,2024,10
54dde312-3f02-4dac-b87e-4ac48fa4c9ed,2020,0
54dde312-3f02-4dac-b87e-4ac48fa4c9ed,2024,5
553642b3-ac71-44e8-b54f-6bba064a5c86,2021,5
553642b3-ac71-44e8-b54f-6bba064a5c86,2022,5
553642b3-ac71-44e8-b54f-6bba064a5c86,2024,0
5538dea7-d520-4947-b8c1-a0ed47cc3931,2024,5
55727859-2f2a-4dab-a74e-086b317010c7,2020,345
55727859-2f2a-4dab-a74e-086b317010c7,2022,5
55727859-2f2a-4dab-a74e-086b317010c7,2023,15
5588632c-7600-444e-a765-f67230b09ddc,2022,0
5588632c-7600-444e-a765-f67230b09ddc,2023,15
5588632c-7600-444e-a765-f67230b09ddc,2024,360
558a3d3d-0283-4454-af54-88240b433999,2024,15
55997590-6d3b-4966-9927-6f21bf8baa75,2021,10
55997590-6d3b-4966-9927-6f21bf8baa75,2022,0
55bfb367-c8db-4f26-9557-f9b05a2f678b,2020,5
55ccb5c3-2e32-47e4-bd76-4e76d54b1ab0,2020,5
55ccb5c3-2e32-47e4-bd76-4e76d54b1ab0,2024,0
561f1078-1966-42c2-b3a4-50abf2c6b6ff,2023,10
562b1947-a35e-4d36-a465-352afea7db8c,2023,5
562b1947-a35e-4d36-a465-352afea7db8c,2024,0
563b489d-497c-4eac-8beb-c8837d9722d9,2020,0
563b489d-497c-4eac-8beb-c8837d9722d9,2021,5
563b489d-497c-4eac-8beb-c8837d9722d9,2022,5
56a3488b-0002-4d7d-b01c-fc8a2664820a,2020,0
56a3488b-0002-4d7d-b01c-fc8a2664820a,2021,5
56a3488b-0002-4d7d-b01c-fc8a2664820a,2022,10
56a3488b-0002-4d7d-b01c-fc8a2664820a,2023,5
56a3488b-0002-4d7d-b01c-fc8a2664820a,2024,350
56d17492-9b3e-40df-a6b7-f9b75b1968d9,2020,25
570723cc-f228-44fb-a4df-8ef0cc18dc1c,2020,0
570f9f87-bdeb-446b-867b-cf8f3ebf7922,2023,10
570f9f87-bdeb-446b-867b-cf8f3ebf7922,2024,355
5776cb12-ca1d-4f33-91cb-5518c5714c85,2024,0
578406e1-f38f-4055-99eb-7ce16906f833,2023,5
578406e1-f38f-4055-99eb-7ce16906f833,2024,0
57a45551-3a51-4da9-b9fd-ea2ee8ec26cf,2024,0
57a6744f-96ea-4474-9b06-efe292ae5b0d,2020,10
57a6744f-96ea-4474-9b06-efe292ae5b0d,2024,10
57e4e173-6eef-4c15-9e00-a9349b26f5c3,2020,320
57e4e173-6eef-4c15-9e00-a9349b26f5c3,2021,15
57e4e173-6eef-4c15-9e00-a9349b26f5c3,2022,0
57e4e173-6eef-4c15-9e00-a9349b26f5c3,2024,0
57e55a66-f027-482f-808e-a760e77c8b3f,2023,5
57e55a66-f027-482f-808e-a760e77c8b3f,2024,5
57ffb13b-9b5b-47c4-90dd-e1554aa4265d,2023,10
57ffb13b-9b5b-47c4-90dd-e1554aa4265d,2024,0
58162b40-058d-4c72-ad88-443628dc0534,2024,5
581b0850-68ee-4fde-b627-ee48fe85a094,2020,5
582186a1-ef49-46f0-b071-fcdc0f8e24bd,2021,5
582186a1-ef49-46f0-b071-fcdc0f8e24bd,2022,5
5828015b-2ffb-4cf0-93e0-a7dd9f9de5d4,2022,5
5828015b-2ffb-4cf0-93e0-a7dd9f9de5d4,2023,15
58514fde-dfbb-4b61-ad51-74f5de8eb120,2021,0
58514fde-dfbb-4b61-ad51-74f5de8eb120,2022,10
58514fde-dfbb-4b61-ad51-74f5de8eb120,2024,5
5866b096-9eda-4b49-9e04-50a5dc500379,2023,5
5866b096-9eda-4b49-9e04-50a5dc500379,2024,0
587363c5-c0a4-4568-a58f-5b605d89bafa,2023,0
587363c5-c0a4-4568-a58f-5b605d89bafa,2024,30
5888171e-999a-4b9f-a9aa-4c1cdefd2029,2024,45
589295b8-7396-40b1-bbb5-55975e529cfb,2023,10
58c0e8db-c4bc-489b-b793-abfc12ced316,2022,5
58c0e8db-c4bc-489b-b793-abfc12ced316,2023,5
58c0e8db-c4bc-489b-b793-abfc12ced316,2024,0
58c7b638-7d34-4911-b08a-5adc368ead4b,2021,5
58c7b638-7d34-4911-b08a-5adc368ead4b,2022,5
58c7b638-7d34-4911-b08a-5adc368ead4b,2023,5
58c7b638-7d34-4911-b08a-5adc368ead4b,2024,0
591a6e22-5a59-4afd-a5fb-c56e34b0ba63,2023,0
591a6e22-5a59-4afd-a5fb-c56e34b0ba63,2024,5
591cc4d6-c4dc-4d43-a0a0-86dbe5b4241c,2020,0
595921d1-8d89-4559-897e-1b97e727527c,2020,210
595921d1-8d89-4559-897e-1b97e727527c,2021,330
595921d1-8d89-4559-897e-1b97e727527c,2022,40
595921d1-8d89-4559-897e-1b97e727527c,2023,15
596ff5fc-b68d-448c-8ecd-59c33483ee50,2023,0
597341ab-6e72-44a8-9445-3578ffdd3d07,2020,0
59918213-187a-408a-89b3-cc80d96e6ab3,2023,10
59918213-187a-408a-89b3-cc80d96e6ab3,2024,5
59a346ea-2814-4b3b-a55c-3cf8641233a3,2023,15
59a346ea-2814-4b3b-a55c-3cf8641233a3,2024,0
59b66bdd-c844-418d-a9e3-b26ee829029f,2023,5
59b9f346-fece-41db-a7fa-b9774de93f24,2021,0
59b9f346-fece-41db-a7fa-b9774de93f24,2022,10
59b9f346-fece-41db-a7fa-b9774de93f24,2023,20
59b9f346-fece-41db-a7fa-b9774de93f24,2024,360
59c5787e-0797-49f7-9c84-2c4ca279ec29,2023,10
59c5787e-0797-49f7-9c84-2c4ca279ec29,2024,10
59cc6cbd-23d1-484f-ba63-7ca866ea45a6,2020,5
59d05a86-4b97-4150-82b8-c1af4dc1bf4f,2020,5
59f9a07f-ba7b-4daa-a08e-57587ad29a8b,2020,20
59f9a07f-ba7b-4daa-a08e-57587ad29a8b,2023,15
59fd5cd6-8f92-45b6-b29f-777b7cbb0072,2023,0
5a515b20-206d-4634-a3dd-9f597fa065aa,2021,10
5a515b20-206d-4634-a3dd-9f597fa065aa,2022,355
5a515b20-206d-4634-a3dd-9f597fa065aa,2023,5
5a623726-f004-4d7d-a4f6-9d039fc0b1dd,2020,0
5a75280d-5a13-4df2-bb1a-3ba063690c9c,2024,5
5a9c4670-4ec8-4621-9ac4-37dd02b76664,2024,0
5ab3a911-e459-4422-8a82-24fee11be839,2021,355
5ab3a911-e459-4422-8a82-24fee11be839,2022,10
5ab3a911-e459-4422-8a82-24fee11be839,2023,5
5ac03266-96e7-44ee-8518-749ad94a92e1,2023,5
5af6f392-f3a9-47e5-9219-efcc20584d33,2024,5
5b4004ec-f014-4bf3-969b-01af7a345140,2021,0
5b4004ec-f014-4bf3-969b-01af7a345140,2022,0
5b55d3ed-6c10-408e-ac4d-59b2df970ba6,2020,10
5b55d3ed-6c10-408e-ac4d-59b2df970ba6,2021,5
5b55d3ed-6c10-408e-ac4d-59b2df970ba6,2022,5
5b55d3ed-6c10-408e-ac4d-59b2df970ba6,2023,30
5b55d3ed-6c10-408e-ac4d-59b2df970ba6,2024,5
5b55fa35-fbd5-434d-bf85-a1272f7ad20d,2020,0
5b55fa35-fbd5-434d-bf85-a1272f7ad20d,2021,25
5b55fa35-fbd5-434d-bf85-a1272f7ad20d,2022,355
5b55fa35-fbd5-434d-bf85-a1272f7ad20d,2023,0
5b7d3aeb-ac11-4339-a394-56e248ccffd0,2021,10
5b7d3aeb-ac11-4339-a394-56e248ccffd0,2023,145
5ba5e307-0d9e-46d0-9c85-d029cdfdcee7,2021,0
5ba5e307-0d9e-46d0-9c85-d029cdfdcee7,2022,5
5ba5e307-0d9e-46d0-9c85-d029cdfdcee7,2023,25
5bad5b09-0182-4a79-81b1-9f77a9a92885,2024,10
5bdcde24-ec17-4025-9c5a-7a73794f2d15,2020,10
